call_id,caller,callee,start_time,end_time,duration_sec,call_type,cid,lac,sector,imei,imsi,operator,circle,roaming,lat,lon
885,7427888324,6309714810,2025-11-22 03:35:00,2025-11-22 03:36:01,61,INCOMING,55234,5240,3,211880485285853,404199206772390,Jio,Delhi,False,24.79865736597103,72.88128942918232
886,8756228236,9370955859,2025-12-02 10:41:00,2025-12-02 10:49:18,498,MISSED,72424,7910,1,679123655592326,404335506485462,Vi,Maharashtra,True,14.856714592869338,78.30803453955622
887,6854664717,9354351830,2025-12-10 17:03:00,2025-12-10 17:12:24,564,INCOMING,70624,8682,2,547731447487964,404121656039191,Jio,Delhi,False,22.443937725629993,70.16796915688768
888,7186781521,7855507145,2025-12-08 14:19:00,2025-12-08 14:25:56,416,INCOMING,48581,3114,3,211630784911577,404264220808860,BSNL,Gujarat,False,15.810924496747624,74.44021956138921
889,6770365456,6442902849,2025-12-21 14:41:00,2025-12-21 14:42:34,94,SMS,47402,1298,1,735541548408377,404296262366619,Jio,Rajasthan,False,13.591062284149523,83.07631087203409
890,7733453117,8385834664,2025-11-25 18:46:00,2025-11-25 18:55:07,547,MISSED,77911,8932,3,671489163656273,404934508361171,Vi,Maharashtra,False,15.890755055991265,87.85257912428854
891,7815605672,6878065584,2025-11-28 00:32:00,2025-11-28 00:40:14,494,OUTGOING,97868,7373,3,608912907015856,404872196369990,Vi,Delhi,True,23.556270909690546,71.78520579256988
892,7135057914,8600528258,2025-12-21 13:14:00,2025-12-21 13:19:01,301,MISSED,51720,7431,2,296853455673441,404381136090914,BSNL,Rajasthan,True,25.691143489700572,77.22689768550319
893,7153343695,8708837889,2025-12-07 05:32:00,2025-12-07 05:38:17,377,SMS,69130,7520,1,969144827461399,404316495190181,BSNL,Gujarat,False,25.283517833071866,84.40127743658488
894,6618225817,8592602026,2025-11-25 17:32:00,2025-11-25 17:39:35,455,OUTGOING,30802,2643,2,519695944854822,404936627499676,BSNL,Gujarat,True,18.35493647389528,73.67264142332019
895,9975087598,6293492755,2025-11-24 00:59:00,2025-11-24 01:01:48,168,INCOMING,59655,7341,2,579067935590547,404461528691090,BSNL,Karnataka,False,22.68936218513034,79.99152908744115
896,8678551123,6395546082,2025-12-14 23:46:00,2025-12-14 23:46:23,23,MISSED,49269,3636,3,215923544063809,404677065653556,Airtel,Maharashtra,True,15.279748726653136,83.19528332853415
897,6064899873,9022764949,2025-11-28 22:28:00,2025-11-28 22:37:26,566,OUTGOING,34977,7079,2,811171695707418,404040590389320,Vi,Maharashtra,True,16.690363684176212,81.08773810468323
898,9034952160,8886458719,2025-11-20 02:14:00,2025-11-20 02:21:23,443,MISSED,25891,7697,3,507023672098117,404998690518458,Airtel,Delhi,False,26.341373096337918,73.38444522307749
899,7164349539,7071699002,2025-12-07 12:41:00,2025-12-07 12:46:47,347,OUTGOING,40739,5253,3,322079882643713,404670762573251,BSNL,Gujarat,True,12.208030776171777,76.39692223634331
900,6502794834,6454861977,2025-12-02 09:18:00,2025-12-02 09:23:27,327,MISSED,82884,7180,1,367408721460302,404252271497877,Jio,Maharashtra,True,13.36813649367149,84.10825212073715
901,9792429615,6028699540,2025-12-11 19:39:00,2025-12-11 19:45:05,365,OUTGOING,40288,1244,3,107789460941667,404418216233373,Vi,Maharashtra,True,15.326180082336437,79.97607725437629
902,8921058328,6216848364,2025-12-19 12:58:00,2025-12-19 13:05:23,443,INCOMING,59894,4261,3,277140031223232,404482692534572,Vi,Gujarat,True,12.424515261981115,70.09413304377243
903,8503648323,7087062832,2025-12-21 13:19:00,2025-12-21 13:20:37,97,SMS,26794,2615,2,381831276808064,404590124363171,Airtel,Rajasthan,False,14.902966961436757,83.69783368050568
904,9116969032,9606920428,2025-11-26 19:57:00,2025-11-26 20:02:32,332,SMS,65211,3029,2,108990176326249,404685787995935,BSNL,Karnataka,False,21.328664975515075,70.6356043889243
905,6921991429,8856129701,2025-12-03 05:20:00,2025-12-03 05:24:24,264,OUTGOING,16052,1096,2,569012567790409,404488521713434,Airtel,Delhi,True,18.742792809479965,83.42320808916217
906,7862223925,7404646065,2025-11-28 09:42:00,2025-11-28 09:49:24,444,OUTGOING,72745,5884,2,748311956227827,404544632731032,BSNL,Maharashtra,True,26.282747377231598,73.64465008297427
907,7864105883,9699339630,2025-12-11 09:33:00,2025-12-11 09:39:53,413,MISSED,17425,5003,1,923597848818307,404397339134330,Jio,Maharashtra,False,25.079096987815056,87.24532264214884
908,9107184712,7882849178,2025-11-30 12:30:00,2025-11-30 12:35:50,350,SMS,65455,4072,3,486589990259602,404071068291114,BSNL,Maharashtra,False,17.469077627166016,76.62293352343752
909,8738850168,8880529448,2025-12-09 11:21:00,2025-12-09 11:27:38,398,INCOMING,54847,5449,3,426184301498289,404907114378732,Jio,Gujarat,True,16.15077493490068,75.88476909408543
910,6392523431,8808883238,2025-11-21 11:45:00,2025-11-21 11:49:17,257,SMS,90349,9755,2,628410041255022,404961692661171,Airtel,Maharashtra,False,18.075078530676272,72.679984905984
911,6059036718,6126718975,2025-12-05 19:18:00,2025-12-05 19:24:37,397,MISSED,33843,7420,1,546669537733344,404292389112106,Jio,Delhi,False,21.444719080236922,75.50087587882386
912,7063261103,9913437985,2025-11-26 20:13:00,2025-11-26 20:22:09,549,OUTGOING,56902,3430,3,585053655689418,404259522417585,Vi,Rajasthan,True,16.28901825316602,85.77971371290761
913,9147066306,6924897085,2025-12-13 14:42:00,2025-12-13 14:46:41,281,OUTGOING,98373,1735,1,879801121735840,404320382240271,Airtel,Maharashtra,True,21.986382525586144,87.93401807729046
914,6348533073,7598588509,2025-12-02 10:16:00,2025-12-02 10:22:05,365,OUTGOING,87563,3937,3,351991456597494,404592211412305,Airtel,Rajasthan,True,18.55058643505985,76.62957154912327
915,9457836581,7646193278,2025-12-05 00:14:00,2025-12-05 00:23:47,587,INCOMING,19362,9426,1,963196056786083,404800080701758,Vi,Rajasthan,True,20.832754893631684,78.07499135718177
916,8337552972,9379149303,2025-12-16 07:18:00,2025-12-16 07:26:41,521,MISSED,10500,3087,3,573534736312706,404865494369125,Airtel,Rajasthan,True,18.978024466165067,82.99727688764926
917,9190651712,7088160758,2025-11-27 04:36:00,2025-11-27 04:44:54,534,INCOMING,93486,3414,1,143396296557146,404767814492653,Vi,Maharashtra,False,16.71145215267068,85.95152404837134
918,7593917929,7836079824,2025-12-03 12:23:00,2025-12-03 12:27:50,290,SMS,65625,7046,2,787769432776298,404379389952294,Jio,Delhi,False,27.17525291139451,80.67479801536211
919,7154717040,9715977147,2025-12-03 09:18:00,2025-12-03 09:18:26,26,OUTGOING,72456,6502,3,851086336887648,404781081995812,Airtel,Rajasthan,False,24.21769270655617,77.04746256720092
920,8862437000,6150357841,2025-12-05 02:05:00,2025-12-05 02:11:28,388,MISSED,76838,2536,3,718165139754170,404362543942401,Vi,Gujarat,True,14.24181081226324,77.42719313527523
921,8706891196,9752611385,2025-12-23 13:41:00,2025-12-23 13:47:34,394,MISSED,49127,3224,3,682099657619578,404806739354341,Airtel,Delhi,True,25.895487614366605,82.52112663694253
922,7836533753,8145043111,2025-12-03 04:31:00,2025-12-03 04:32:07,67,SMS,49574,4383,3,849469796101745,404157986022734,Airtel,Gujarat,True,19.79889917199222,70.05792874487702
923,6274905179,7801264657,2025-12-03 03:51:00,2025-12-03 03:54:00,180,OUTGOING,92932,7020,1,767822317715518,404643322096127,Jio,Karnataka,False,26.312835630305464,81.15260807427714
924,7906619530,8572021433,2025-12-01 16:57:00,2025-12-01 17:05:55,535,INCOMING,48075,9300,3,131577463272652,404015419931861,BSNL,Gujarat,True,24.797684095157045,76.39887418794443
925,8158784767,7750769798,2025-12-19 12:55:00,2025-12-19 12:55:41,41,MISSED,90498,5743,3,537865342489450,404227754862679,BSNL,Rajasthan,True,18.803416071507733,84.29555196298752
926,9981909827,6902069211,2025-12-14 09:44:00,2025-12-14 09:47:36,216,OUTGOING,36035,1584,2,958505039977600,404234990373890,Airtel,Karnataka,True,12.359508933121878,71.67383151681638
927,7759523789,6049359781,2025-12-06 02:28:00,2025-12-06 02:29:18,78,MISSED,36818,2808,3,512254191591544,404553724479077,Jio,Rajasthan,True,16.298837750159137,80.58764080507103
928,6685014053,6480523604,2025-12-03 07:46:00,2025-12-03 07:53:38,458,INCOMING,17135,3591,1,121919436137372,404570313770992,Vi,Maharashtra,True,20.666147434573872,78.65751201795022
929,6797346505,8852800532,2025-11-27 01:33:00,2025-11-27 01:40:36,456,OUTGOING,34213,8783,2,312145106483654,404836720298604,Jio,Maharashtra,False,22.135651517218356,81.5618594662941
930,9549739310,8942629459,2025-12-13 18:36:00,2025-12-13 18:39:37,217,MISSED,98143,5118,2,731472335962914,404838760673348,Vi,Rajasthan,True,16.12620296693124,71.16736470069343
931,6034206848,7330610371,2025-11-22 09:57:00,2025-11-22 10:00:36,216,INCOMING,17931,9802,1,109394167033275,404113881082167,Jio,Gujarat,False,14.229697185165186,80.43970817370636
932,8376749801,8300186134,2025-12-18 13:40:00,2025-12-18 13:48:19,499,OUTGOING,31700,5223,2,803946659327294,404523249662003,Airtel,Delhi,True,25.358883788788788,80.10672258327142
933,9747942231,9389986968,2025-11-20 17:27:00,2025-11-20 17:28:51,111,MISSED,13127,6738,3,871325990102563,404469673678825,Jio,Delhi,False,27.750434891256834,80.09188169949108
934,7604256944,8171682153,2025-12-02 08:56:00,2025-12-02 08:56:17,17,SMS,88998,1880,3,365231157512998,404343066179680,Airtel,Rajasthan,False,20.411042916842973,80.86277799873619
935,7368415088,6440526036,2025-11-25 06:20:00,2025-11-25 06:28:48,528,INCOMING,92313,3931,3,174790642236402,404466017405474,Jio,Delhi,True,14.746868573572856,82.17642287007452
936,7498471462,6832635541,2025-12-02 14:22:00,2025-12-02 14:24:22,142,SMS,72562,9369,3,804060407753168,404325810911702,Jio,Gujarat,False,16.356917224309903,84.48980199425385
937,7983602639,9214163906,2025-11-25 21:56:00,2025-11-25 21:58:18,138,INCOMING,57599,5658,2,585560824109880,404543788157653,Vi,Maharashtra,True,12.294250824759468,74.85677296230786
938,7271065032,6688764188,2025-12-21 16:35:00,2025-12-21 16:40:30,330,MISSED,18414,3387,1,501247328011940,404370137074316,Vi,Karnataka,True,26.628780904967982,84.85088938324111
939,9100662431,8980490797,2025-12-22 12:38:00,2025-12-22 12:39:05,65,MISSED,96804,4283,1,800883814248942,404477246248854,Vi,Delhi,True,13.884017326242258,78.96860228074216
940,7845154860,6709891472,2025-11-28 09:01:00,2025-11-28 09:08:08,428,SMS,69609,5183,1,571647547199079,404363864216001,Airtel,Rajasthan,True,21.224263608228057,71.38704902441796
941,8284446180,9145638533,2025-11-26 03:14:00,2025-11-26 03:20:09,369,OUTGOING,89581,9733,2,164233447533585,404400125006485,Vi,Delhi,True,16.384883530995296,71.05391672639162
942,8325164789,6358863136,2025-12-16 17:32:00,2025-12-16 17:38:08,368,MISSED,66608,3385,1,378850833851088,404537582794986,Airtel,Maharashtra,True,20.866848040252695,76.01628973652909
943,9145693599,9826195369,2025-11-27 12:46:00,2025-11-27 12:49:03,183,INCOMING,70793,4343,3,278061791550413,404521212626569,Vi,Rajasthan,True,22.42272621362983,84.12814558800642
944,8725754862,6452455419,2025-12-04 01:30:00,2025-12-04 01:39:26,566,SMS,12050,7995,1,226038045353672,404044003453133,Jio,Maharashtra,False,25.275868859315224,82.73825682533648
945,6716963494,6247957750,2025-12-23 22:25:00,2025-12-23 22:30:14,314,OUTGOING,50902,2569,3,397067387468533,404542171775122,BSNL,Gujarat,True,15.302740348169651,84.19506936410332
946,7441708149,6942976910,2025-12-03 13:39:00,2025-12-03 13:46:18,438,MISSED,73077,1071,2,114834644652443,404651187052103,Vi,Karnataka,True,12.175933258535688,79.31084301594896
947,8391774716,7781276808,2025-11-26 23:58:00,2025-11-27 00:07:23,563,SMS,51858,8129,2,166721259801888,404815491747296,BSNL,Maharashtra,False,14.190170081100916,77.92358196319883
948,8323169298,8916190402,2025-11-26 21:30:00,2025-11-26 21:30:11,11,INCOMING,70557,6226,1,444462441052071,404750560973801,Jio,Karnataka,False,26.40029826956968,72.65414548071311
949,6737419712,6874743708,2025-12-21 11:17:00,2025-12-21 11:24:07,427,SMS,35478,2884,1,687081427685516,404691584831580,Vi,Rajasthan,False,25.982241241000246,75.90746956496761
950,8287087535,6495616204,2025-11-21 20:16:00,2025-11-21 20:16:10,10,INCOMING,85605,2781,2,709333906445744,404259146328988,Vi,Maharashtra,True,21.55860963472493,77.81234859112976
951,7885901094,6613501567,2025-12-16 21:01:00,2025-12-16 21:06:15,315,MISSED,22066,7048,1,613848564759833,404069605322822,Airtel,Maharashtra,False,21.608269766938456,71.59480773423311
952,6490853644,7683023172,2025-12-22 00:55:00,2025-12-22 01:04:39,579,MISSED,93735,6587,3,661961662869808,404834101187590,Airtel,Delhi,False,22.640586792740088,73.9710151488018
953,9319952697,8181006128,2025-11-23 01:56:00,2025-11-23 01:57:05,65,OUTGOING,35591,1468,3,579826957132596,404824711562992,Vi,Karnataka,False,14.805940457975193,80.7680552931473
954,8625670717,9404870160,2025-12-03 22:56:00,2025-12-03 23:02:27,387,MISSED,41628,9993,3,267856208412184,404560753843406,BSNL,Karnataka,False,26.630591134799356,83.24193605630542
955,9803707932,8699071092,2025-12-24 08:05:00,2025-12-24 08:14:09,549,SMS,32934,8542,3,794799817124255,404108461979003,BSNL,Rajasthan,False,18.70032839827317,87.9702552050731
956,9786286223,6042858520,2025-12-03 02:36:00,2025-12-03 02:43:11,431,INCOMING,55440,8151,1,280631445228151,404239814299456,Airtel,Delhi,True,18.13021645199196,86.79603996418405
957,7997397084,9527836152,2025-12-14 08:44:00,2025-12-14 08:52:06,486,SMS,96350,5891,2,564362601199951,404723637971442,Jio,Gujarat,False,20.3026832845254,81.56617359163344
958,6547120491,7432923058,2025-11-25 17:47:00,2025-11-25 17:55:10,490,OUTGOING,37561,5678,1,973518143344360,404852341818061,Airtel,Gujarat,True,12.75145546840088,77.58246495929329
959,8192846236,6787878226,2025-11-30 04:14:00,2025-11-30 04:14:48,48,SMS,62039,8061,3,876885946520513,404725345071532,Vi,Delhi,False,14.66053390009727,81.45119256474818
960,8080243470,8002785154,2025-12-05 22:17:00,2025-12-05 22:24:19,439,MISSED,81481,8037,1,118185216659124,404744695042589,Jio,Delhi,True,23.80853786282193,84.14172912544417
961,8782169144,9451167975,2025-12-17 17:16:00,2025-12-17 17:25:18,558,MISSED,17769,6522,3,199582689847730,404546334755375,BSNL,Delhi,True,13.324778686802023,72.13005143662097
962,6893165761,6287649503,2025-12-09 02:37:00,2025-12-09 02:38:29,89,MISSED,60969,7725,2,322124496128715,404446539442467,Vi,Maharashtra,False,21.65043375146221,77.37828801453318
963,9641822542,6285893339,2025-12-06 12:06:00,2025-12-06 12:11:37,337,INCOMING,34631,8097,3,430059965043372,404349504977729,Vi,Karnataka,True,15.925585754901135,85.11644114144111
964,8204899660,9452357164,2025-11-30 21:29:00,2025-11-30 21:31:19,139,OUTGOING,60462,6402,2,486982710085966,404085887244223,Vi,Maharashtra,True,18.228729824671625,76.9089931347948
965,8401141370,6183985897,2025-12-10 20:05:00,2025-12-10 20:07:12,132,OUTGOING,67715,9542,1,442300604219394,404780521119949,Jio,Rajasthan,True,16.619099788331198,80.29370088208935
966,7600018239,8613096487,2025-12-24 14:16:00,2025-12-24 14:22:17,377,MISSED,28833,7767,1,216811833930371,404494115883850,BSNL,Maharashtra,True,17.690763463439186,80.57984849551957
967,8820631673,7503002078,2025-11-20 01:16:00,2025-11-20 01:19:17,197,MISSED,58209,3399,2,568851211229279,404388175822237,Vi,Gujarat,False,23.504734482947928,73.32057255640551
968,6934874346,9570697089,2025-11-20 15:35:00,2025-11-20 15:38:43,223,MISSED,29291,8239,1,139848029365503,404207761488776,Airtel,Delhi,True,16.753947449970802,76.52023794974119
969,6022821211,8714370718,2025-12-04 04:02:00,2025-12-04 04:08:05,365,OUTGOING,82440,5167,2,901802119982583,404884972246063,Airtel,Karnataka,True,21.062474244750355,76.02120319735478
970,6285457816,8495440803,2025-12-15 07:44:00,2025-12-15 07:48:39,279,INCOMING,74711,8213,1,755890580700360,404431734721903,Airtel,Rajasthan,False,19.616806435185595,70.47154075357717
971,9228728748,7504110397,2025-12-07 05:46:00,2025-12-07 05:52:06,366,INCOMING,33440,5753,1,534473211454943,404248070876659,Vi,Rajasthan,True,22.61873864580237,70.4354517500444
972,6602689232,6062827874,2025-12-23 16:39:00,2025-12-23 16:41:40,160,SMS,11794,8641,1,374758537958610,404823402078251,Vi,Maharashtra,False,26.989275829196128,84.97054678616392
973,9187953180,7660521018,2025-12-02 18:43:00,2025-12-02 18:52:39,579,SMS,86714,9810,3,471938423245915,404035849931646,BSNL,Karnataka,False,23.721153555364005,74.91527457951062
974,9824279771,7678280581,2025-12-15 11:20:00,2025-12-15 11:23:09,189,MISSED,39668,4408,1,816452766100921,404619584384399,Vi,Delhi,True,15.439046057452108,79.32541779229868
975,9258657494,8600223710,2025-12-17 17:13:00,2025-12-17 17:15:00,120,OUTGOING,71959,1871,3,992264136296212,404273908544345,Jio,Gujarat,True,12.498930160980555,75.37706032459792
976,9818775331,9661824489,2025-11-22 16:49:00,2025-11-22 16:53:47,287,OUTGOING,72962,3142,2,291197090502388,404918084767293,Vi,Karnataka,False,16.196224708797203,86.93222641207613
977,6672062377,7318144843,2025-12-08 11:15:00,2025-12-08 11:19:22,262,SMS,50395,5685,2,916565259570620,404054600964362,Airtel,Rajasthan,False,21.52124689120408,74.66734165958393
978,7163690037,7658767887,2025-12-07 19:43:00,2025-12-07 19:47:50,290,MISSED,13090,2330,3,924666313212519,404249904273208,Vi,Maharashtra,False,12.822813015748006,77.73382262930083
979,7037237287,8575998188,2025-11-26 10:41:00,2025-11-26 10:45:27,267,SMS,81950,9451,1,244838587328897,404403162737373,Jio,Karnataka,False,19.941859955219783,85.70914450872283
980,9899136715,9111035529,2025-12-14 13:46:00,2025-12-14 13:49:24,204,SMS,16787,2783,2,848955305095562,404887159543119,BSNL,Rajasthan,True,21.54948558267023,85.15480420225256
981,6330590800,8511130329,2025-12-08 08:41:00,2025-12-08 08:50:56,596,OUTGOING,29622,3868,3,972511627641202,404384188158742,Vi,Maharashtra,True,17.347902253071375,73.34982552123299
982,8832577169,9419831007,2025-12-22 10:50:00,2025-12-22 10:58:53,533,SMS,85810,4414,1,584050082885413,404837256923813,BSNL,Rajasthan,True,24.334595259933153,84.4475795763228
983,9213635522,8733206749,2025-12-16 14:34:00,2025-12-16 14:42:35,515,SMS,33640,2500,1,197016115049600,404950345317036,BSNL,Karnataka,False,13.705572050140349,78.24736396128206
984,9547289567,6820023451,2025-12-11 01:50:00,2025-12-11 01:57:42,462,MISSED,72114,9225,1,856003126902137,404469090811660,Vi,Karnataka,True,13.20220450777294,78.69343969753639
985,8811954074,8556808035,2025-12-14 22:23:00,2025-12-14 22:23:37,37,INCOMING,89594,2395,1,781174359809813,404316375747558,Vi,Delhi,False,23.651020099257654,72.402639503487
986,9336289716,9500139470,2025-11-29 21:09:00,2025-11-29 21:17:29,509,INCOMING,37303,9498,1,766165580343062,404507612402501,Jio,Rajasthan,False,19.927861059299175,71.45082724762824
987,9378886615,6379610451,2025-12-19 04:27:00,2025-12-19 04:34:31,451,OUTGOING,95065,1441,1,874029123145572,404358064324811,BSNL,Gujarat,False,23.014438342843775,83.10290752552777
988,6646856864,7856912923,2025-12-02 06:46:00,2025-12-02 06:48:42,162,OUTGOING,47993,6257,2,224824768307968,404705489508926,Vi,Delhi,False,18.95723741765994,78.93630074239539
989,7133890069,6144639045,2025-11-27 20:26:00,2025-11-27 20:30:13,253,OUTGOING,42875,3760,2,446882514768276,404409067273890,Vi,Gujarat,True,15.942432531825709,77.86331264707323
990,9540457038,8393744900,2025-12-03 12:20:00,2025-12-03 12:21:31,91,INCOMING,28205,5590,2,745666895989879,404196137616049,Vi,Gujarat,False,25.105637082787197,83.13114811574314
991,9366276783,7387391877,2025-12-14 04:48:00,2025-12-14 04:49:31,91,SMS,45437,8256,2,650687383357495,404471965873850,BSNL,Delhi,True,24.790654063503666,83.77923218183997
992,8208476663,7397112551,2025-12-19 07:41:00,2025-12-19 07:42:07,67,MISSED,65495,3504,2,521108233101212,404854681989223,Jio,Karnataka,False,23.115143533670828,72.86034701804836
993,8863763532,9545133285,2025-11-26 22:40:00,2025-11-26 22:44:49,289,SMS,47189,9190,2,618496375635201,404031134255434,Vi,Rajasthan,True,16.3543221956794,80.98405269059754
994,9490578400,8476917941,2025-12-17 13:42:00,2025-12-17 13:42:01,1,MISSED,40544,2861,1,828036019047087,404115959360787,Jio,Delhi,False,21.443690669905394,72.43637348099834
995,9878758027,7402904874,2025-12-11 07:35:00,2025-12-11 07:44:23,563,MISSED,14833,9167,2,807796643937054,404390011656671,Airtel,Rajasthan,False,17.775582351040427,83.52475154852283
996,8895919676,9685181897,2025-11-28 14:29:00,2025-11-28 14:33:39,279,SMS,28170,8317,1,880391252529516,404387584276130,Airtel,Gujarat,False,13.465313173226146,81.82519281280851
997,8453123422,6173305486,2025-12-20 03:41:00,2025-12-20 03:48:09,429,OUTGOING,75003,8047,2,361200202160380,404052098299760,Jio,Gujarat,False,26.677017207395885,87.21906317950224
998,6096318451,9829869002,2025-12-04 01:50:00,2025-12-04 01:56:40,400,OUTGOING,12622,7777,2,362486278523796,404867642228637,Jio,Karnataka,False,14.189098094703382,71.24124429441558
999,7343371262,6344551931,2025-12-18 09:23:00,2025-12-18 09:23:25,25,SMS,85076,6584,2,932533506562548,404146096503381,Jio,Delhi,True,27.20379766113284,71.02698498072257
1000,6061767845,6073657758,2025-12-06 09:19:00,2025-12-06 09:19:32,32,OUTGOING,60244,6987,3,286701870171031,404488364232112,Jio,Karnataka,True,19.136092367327294,75.0793673444776
